"client_id","age","job","marital","education","credit_default","housing","loan","contact","month","day","duration","campaign","pdays","previous","poutcome","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","y"
391,50,"management","married","high.school","unknown","no","no","telephone","may",29,149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
392,35,"admin.","married","university.degree","no","no","no","telephone","may",10,144,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
393,42,"admin.","married","high.school","no","no","no","telephone","may",24,69,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
394,45,"admin.","married","basic.9y","no","no","no","telephone","may",23,243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
395,36,"technician","married","professional.course","no","no","no","telephone","may",6,769,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
396,56,"services","married","high.school","unknown","no","no","telephone","may",3,135,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
397,29,"blue-collar","divorced","basic.4y","no","no","no","telephone","may",4,231,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
398,41,"self-employed","married","university.degree","no","yes","yes","telephone","may",17,442,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
399,42,"blue-collar","married","basic.9y","unknown","no","no","telephone","may",5,199,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
400,52,"services","single","high.school","no","no","no","telephone","may",22,455,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
401,48,"services","married","high.school","unknown","unknown","unknown","telephone","may",21,152,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
402,31,"blue-collar","married","high.school","unknown","yes","no","telephone","may",23,124,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
403,43,"unemployed","married","university.degree","unknown","yes","no","telephone","may",19,424,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
404,36,"blue-collar","married","basic.4y","unknown","no","no","telephone","may",16,43,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
405,42,"entrepreneur","married","university.degree","no","yes","no","telephone","may",4,154,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
406,52,"services","divorced","basic.6y","no","no","no","telephone","may",26,393,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
407,39,"admin.","married","high.school","no","yes","no","telephone","may",3,203,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
408,36,"services","married","high.school","no","no","yes","telephone","may",23,140,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
409,42,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may",30,326,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
410,41,"admin.","married","high.school","no","no","no","telephone","may",3,483,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
411,55,"technician","married","basic.4y","no","no","yes","telephone","may",12,259,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
412,30,"blue-collar","married","basic.9y","no","no","no","telephone","may",1,227,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
413,57,"retired","unknown","basic.4y","no","no","no","telephone","may",1,673,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
414,45,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","may",23,576,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
415,51,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may",24,180,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
416,39,"self-employed","single","basic.9y","unknown","yes","yes","telephone","may",18,90,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
417,47,"admin.","married","high.school","unknown","no","no","telephone","may",22,505,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
418,27,"services","married","high.school","no","yes","no","telephone","may",3,245,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
419,34,"technician","single","university.degree","no","yes","no","telephone","may",23,186,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
420,57,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may",5,208,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
421,43,"entrepreneur","married","basic.4y","no","no","no","telephone","may",30,623,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
422,49,"blue-collar","married","basic.4y","unknown","no","no","telephone","may",8,180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
423,39,"management","married","university.degree","unknown","no","no","telephone","may",11,496,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
424,38,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may",20,118,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
425,49,"blue-collar","married","basic.9y","no","no","no","telephone","may",16,102,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
426,58,"management","married","basic.6y","no","no","no","telephone","may",9,342,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
427,43,"technician","married","professional.course","no","yes","no","telephone","may",1,225,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
428,50,"unknown","married","unknown","unknown","yes","no","telephone","may",3,185,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
429,31,"services","married","high.school","unknown","no","no","telephone","may",12,276,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
430,43,"self-employed","divorced","university.degree","no","no","no","telephone","may",29,87,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
431,43,"self-employed","married","basic.9y","unknown","no","no","telephone","may",13,744,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
432,30,"self-employed","single","university.degree","no","yes","no","telephone","may",22,262,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
433,27,"services","single","professional.course","no","yes","yes","telephone","may",25,271,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
434,51,"services","married","unknown","unknown","no","no","telephone","may",26,141,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
435,37,"technician","married","professional.course","no","yes","no","telephone","may",5,198,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
436,46,"housemaid","married","basic.9y","no","yes","no","telephone","may",13,150,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
437,35,"blue-collar","married","professional.course","no","no","no","telephone","may",22,241,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
438,47,"admin.","divorced","university.degree","no","no","no","telephone","may",18,196,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
439,46,"management","married","unknown","no","yes","no","telephone","may",18,149,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
440,40,"technician","married","professional.course","unknown","no","yes","telephone","may",11,264,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
441,26,"housemaid","married","university.degree","no","no","no","telephone","may",22,246,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
442,32,"blue-collar","divorced","basic.9y","unknown","no","no","telephone","may",27,309,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
443,45,"management","married","university.degree","no","yes","no","telephone","may",20,140,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
444,34,"admin.","married","basic.9y","no","no","no","telephone","may",13,175,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
445,47,"blue-collar","married","unknown","unknown","no","no","telephone","may",7,136,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
446,42,"technician","married","professional.course","no","no","no","telephone","may",29,1623,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
447,57,"technician","married","basic.4y","unknown","no","yes","telephone","may",16,50,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
448,57,"technician","married","basic.4y","unknown","no","no","telephone","may",15,101,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
449,38,"blue-collar","married","basic.4y","no","no","yes","telephone","may",9,144,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
450,57,"technician","married","basic.4y","unknown","no","no","telephone","may",17,238,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
451,28,"student","single","basic.9y","unknown","yes","no","telephone","may",13,354,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
452,60,"management","married","university.degree","no","no","no","telephone","may",7,451,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
453,48,"admin.","married","university.degree","no","yes","no","telephone","may",23,159,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
454,47,"technician","married","professional.course","no","yes","no","telephone","may",19,170,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
455,40,"admin.","married","high.school","no","no","no","telephone","may",30,243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
456,51,"management","married","professional.course","unknown","yes","no","telephone","may",3,141,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
457,48,"unemployed","single","basic.4y","no","yes","no","telephone","may",8,112,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
458,54,"housemaid","married","basic.4y","no","no","no","telephone","may",1,262,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
459,40,"blue-collar","married","basic.6y","no","no","yes","telephone","may",9,53,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
460,44,"admin.","single","basic.9y","unknown","no","no","telephone","may",25,134,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
461,42,"technician","divorced","high.school","no","no","no","telephone","may",21,204,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
462,52,"self-employed","married","university.degree","no","yes","no","telephone","may",22,678,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
463,31,"blue-collar","single","basic.9y","no","yes","no","telephone","may",18,182,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
464,32,"services","married","high.school","no","no","no","telephone","may",26,162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
465,44,"admin.","married","high.school","no","yes","yes","telephone","may",5,177,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
466,39,"management","married","basic.6y","unknown","no","no","telephone","may",12,27,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
467,57,"management","married","professional.course","unknown","yes","no","telephone","may",20,699,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
468,52,"admin.","married","basic.4y","no","yes","no","telephone","may",13,358,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
469,42,"management","married","university.degree","no","no","no","telephone","may",18,1677,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
470,42,"technician","single","professional.course","unknown","unknown","unknown","telephone","may",10,529,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
471,43,"management","married","professional.course","no","yes","no","telephone","may",4,310,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
472,31,"admin.","divorced","high.school","no","no","no","telephone","may",11,47,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
473,29,"admin.","married","university.degree","unknown","yes","no","telephone","may",16,379,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
474,57,"blue-collar","divorced","basic.4y","no","no","no","telephone","may",30,30,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
475,44,"blue-collar","married","basic.9y","unknown","no","no","telephone","may",22,472,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
476,59,"unknown","married","unknown","unknown","no","no","telephone","may",6,113,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
477,39,"blue-collar","married","basic.4y","unknown","no","no","telephone","may",27,114,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
478,57,"retired","married","university.degree","no","no","no","telephone","may",3,116,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
479,41,"management","married","unknown","unknown","no","no","telephone","may",23,448,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
480,37,"technician","single","high.school","unknown","no","yes","telephone","may",5,264,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
481,38,"services","married","high.school","no","yes","no","telephone","may",16,169,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
482,42,"retired","married","basic.4y","no","no","no","telephone","may",4,145,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
483,49,"unknown","married","unknown","unknown","yes","no","telephone","may",24,288,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
484,54,"management","married","basic.6y","unknown","yes","yes","telephone","may",31,381,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
485,36,"admin.","married","university.degree","no","unknown","unknown","telephone","may",30,176,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
486,32,"admin.","single","university.degree","unknown","no","no","telephone","may",2,215,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
487,35,"technician","married","professional.course","no","yes","no","telephone","may",6,278,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
488,45,"housemaid","married","professional.course","unknown","no","no","telephone","may",2,188,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
489,56,"technician","married","unknown","no","yes","no","telephone","may",6,174,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
490,34,"technician","married","university.degree","no","yes","no","telephone","may",18,226,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
491,41,"unemployed","married","basic.9y","unknown","no","no","telephone","may",17,111,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
492,41,"services","married","basic.9y","no","no","no","telephone","may",10,157,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
493,36,"blue-collar","married","basic.9y","unknown","no","no","telephone","may",28,46,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
494,32,"admin.","single","university.degree","unknown","unknown","unknown","telephone","may",29,49,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
495,31,"services","married","high.school","unknown","unknown","unknown","telephone","may",16,374,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
496,38,"technician","married","professional.course","no","yes","no","telephone","may",1,349,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
497,35,"admin.","divorced","university.degree","unknown","yes","no","telephone","may",16,325,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
498,53,"admin.","married","professional.course","no","yes","no","telephone","may",10,233,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
499,51,"admin.","married","basic.6y","unknown","yes","no","telephone","may",2,531,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
500,56,"entrepreneur","married","university.degree","unknown","no","no","telephone","may",19,153,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
501,33,"admin.","married","basic.9y","no","unknown","unknown","telephone","may",4,80,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
502,33,"admin.","married","basic.9y","no","no","no","telephone","may",25,198,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
503,51,"services","divorced","high.school","unknown","yes","no","telephone","may",8,568,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
504,39,"services","married","high.school","unknown","yes","no","telephone","may",31,918,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
505,45,"entrepreneur","married","university.degree","no","no","no","telephone","may",10,82,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
506,40,"technician","single","university.degree","no","no","no","telephone","may",10,198,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
507,60,"unknown","single","unknown","unknown","yes","no","telephone","may",11,211,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
508,33,"technician","married","university.degree","no","yes","no","telephone","may",12,120,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
509,47,"blue-collar","married","high.school","unknown","yes","no","telephone","may",25,269,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
510,48,"blue-collar","married","basic.4y","no","no","no","telephone","may",9,128,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
511,43,"entrepreneur","married","high.school","no","no","no","telephone","may",17,166,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
512,37,"management","married","university.degree","no","yes","no","telephone","may",19,211,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
513,50,"services","married","basic.9y","no","yes","yes","telephone","may",11,369,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
514,59,"entrepreneur","married","high.school","no","yes","no","telephone","may",21,91,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
515,32,"technician","married","unknown","unknown","yes","no","telephone","may",4,267,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
516,42,"housemaid","single","basic.4y","unknown","yes","no","telephone","may",28,198,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
517,52,"blue-collar","married","basic.4y","no","no","no","telephone","may",8,371,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
518,42,"blue-collar","married","unknown","unknown","no","no","telephone","may",11,288,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
519,42,"admin.","married","unknown","no","no","no","telephone","may",8,221,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
520,40,"management","married","basic.9y","unknown","unknown","unknown","telephone","may",1,427,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
521,38,"blue-collar","married","basic.9y","no","no","no","telephone","may",23,310,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
522,39,"blue-collar","married","basic.6y","no","yes","no","telephone","may",4,158,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
523,39,"blue-collar","married","basic.6y","no","no","no","telephone","may",19,198,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
524,38,"admin.","married","high.school","no","no","no","telephone","may",2,145,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
525,47,"admin.","single","unknown","unknown","yes","no","telephone","may",4,247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
526,30,"services","single","high.school","no","no","no","telephone","may",7,102,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
527,38,"admin.","divorced","high.school","no","yes","yes","telephone","may",6,179,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
528,39,"technician","divorced","university.degree","no","no","no","telephone","may",16,73,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
529,44,"admin.","married","high.school","no","no","no","telephone","may",22,263,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
530,36,"admin.","married","high.school","no","no","no","telephone","may",7,342,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
531,41,"services","married","high.school","unknown","yes","yes","telephone","may",25,41,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
532,41,"blue-collar","married","basic.6y","no","no","no","telephone","may",16,13,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
533,35,"blue-collar","married","basic.9y","no","no","no","telephone","may",3,79,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
534,41,"technician","married","high.school","no","no","no","telephone","may",29,358,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
535,36,"services","married","high.school","unknown","no","no","telephone","may",20,162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
536,35,"admin.","single","high.school","no","yes","yes","telephone","may",30,150,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
537,33,"blue-collar","single","basic.4y","unknown","no","no","telephone","may",23,26,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
538,38,"admin.","single","basic.6y","unknown","no","no","telephone","may",29,250,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
539,33,"self-employed","married","university.degree","no","no","no","telephone","may",9,792,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
540,55,"self-employed","married","unknown","unknown","no","no","telephone","may",23,146,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
541,36,"blue-collar","single","basic.9y","unknown","no","no","telephone","may",26,440,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
542,57,"technician","married","professional.course","unknown","no","yes","telephone","may",18,289,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
543,32,"entrepreneur","single","university.degree","no","yes","no","telephone","may",29,242,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
544,30,"self-employed","single","high.school","no","yes","no","telephone","may",25,123,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
545,43,"admin.","married","professional.course","no","yes","yes","telephone","may",1,161,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
546,46,"admin.","married","university.degree","no","no","no","telephone","may",28,268,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
547,35,"admin.","divorced","high.school","no","no","yes","telephone","may",3,259,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
548,34,"admin.","single","university.degree","no","yes","yes","telephone","may",25,26,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
549,50,"blue-collar","married","basic.4y","unknown","unknown","unknown","telephone","may",3,153,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
550,39,"admin.","single","university.degree","no","no","no","telephone","may",4,424,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
551,39,"blue-collar","married","basic.9y","unknown","no","no","telephone","may",22,375,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
552,42,"entrepreneur","married","basic.6y","no","no","no","telephone","may",11,179,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
553,57,"retired","married","university.degree","no","yes","no","telephone","may",14,383,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
554,45,"blue-collar","married","basic.4y","unknown","no","no","telephone","may",25,440,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
555,40,"technician","married","basic.4y","no","no","yes","telephone","may",13,195,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
556,42,"blue-collar","married","high.school","no","no","yes","telephone","may",2,1297,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
557,40,"technician","married","basic.4y","no","no","no","telephone","may",12,217,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
558,38,"blue-collar","single","basic.4y","unknown","no","no","telephone","may",19,87,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
559,39,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may",21,427,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
560,41,"blue-collar","married","basic.4y","no","no","no","telephone","may",18,189,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
561,39,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may",22,502,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
562,41,"blue-collar","married","basic.4y","no","yes","yes","telephone","may",27,260,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
563,45,"admin.","married","university.degree","unknown","no","no","telephone","may",6,209,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
564,35,"admin.","divorced","university.degree","no","unknown","unknown","telephone","may",12,179,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
565,35,"admin.","married","basic.6y","no","yes","no","telephone","may",16,179,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
566,49,"blue-collar","married","high.school","unknown","no","no","telephone","may",23,69,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
567,36,"technician","married","unknown","no","no","no","telephone","may",14,105,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
568,23,"admin.","single","university.degree","no","no","no","telephone","may",29,266,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
569,43,"unemployed","married","university.degree","unknown","unknown","unknown","telephone","may",21,87,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
570,49,"entrepreneur","married","professional.course","no","unknown","unknown","telephone","may",22,524,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
571,36,"technician","married","professional.course","no","unknown","unknown","telephone","may",17,155,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
572,51,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may",25,162,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
573,56,"retired","married","basic.4y","unknown","yes","yes","telephone","may",27,316,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
574,45,"housemaid","married","high.school","no","no","no","telephone","may",24,352,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
575,42,"admin.","married","high.school","no","no","no","telephone","may",30,695,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
576,41,"admin.","divorced","high.school","no","no","no","telephone","may",31,76,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
577,32,"services","married","high.school","unknown","no","yes","telephone","may",12,535,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
578,46,"management","married","university.degree","no","no","no","telephone","may",8,310,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
579,37,"blue-collar","married","unknown","no","no","no","telephone","may",2,390,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
580,53,"management","married","university.degree","unknown","no","no","telephone","may",13,369,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
581,30,"blue-collar","married","basic.4y","no","no","no","telephone","may",2,112,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
582,45,"unknown","married","unknown","unknown","no","no","telephone","may",13,79,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
583,24,"technician","single","professional.course","no","no","yes","telephone","may",28,140,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
584,45,"unknown","married","unknown","unknown","no","no","telephone","may",18,315,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
585,34,"admin.","single","university.degree","no","no","yes","telephone","may",7,262,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
